name,fips
"Franklin County, Pennsylvania, United States",42055
"Fulton County, Pennsylvania, United States",42057
"Greene County, Pennsylvania, United States",42059
"Huntingdon County, Pennsylvania, United States",42061
"Indiana County, Pennsylvania, United States",42063
"Jefferson County, Pennsylvania, United States",42065
"Juniata County, Pennsylvania, United States",42067
"Lackawanna County, Pennsylvania, United States",42069
"Lancaster County, Pennsylvania, United States",42071
"Lawrence County, Pennsylvania, United States",42073
"Lebanon County, Pennsylvania, United States",42075
"Lehigh County, Pennsylvania, United States",42077
"Luzerne County, Pennsylvania, United States",42079
"Lycoming County, Pennsylvania, United States",42081
"McKean County, Pennsylvania, United States",42083
"Mercer County, Pennsylvania, United States",42085
"Mifflin County, Pennsylvania, United States",42087
"Monroe County, Pennsylvania, United States",42089
"Montgomery County, Pennsylvania, United States",42091
"Montour County, Pennsylvania, United States",42093
"Northampton County, Pennsylvania, United States",42095
"Northumberland County, Pennsylvania, United States",42097
"Perry County, Pennsylvania, United States",42099
"Philadelphia County, Pennsylvania, United States",42101
"Pike County, Pennsylvania, United States",42103
"Potter County, Pennsylvania, United States",42105
"Schuylkill County, Pennsylvania, United States",42107
"Snyder County, Pennsylvania, United States",42109
"Somerset County, Pennsylvania, United States",42111
"Sullivan County, Pennsylvania, United States",42113
"Susquehanna County, Pennsylvania, United States",42115
"Tioga County, Pennsylvania, United States",42117
"Union County, Pennsylvania, United States",42119
"Venango County, Pennsylvania, United States",42121
"Warren County, Pennsylvania, United States",42123
"Washington County, Pennsylvania, United States",42125
"Wayne County, Pennsylvania, United States",42127
"Westmoreland County, Pennsylvania, United States",42129
"Wyoming County, Pennsylvania, United States",42131
"York County, Pennsylvania, United States",42133
"Adjuntas Municipio, Puerto Rico, United States",72001
"Aguada Municipio, Puerto Rico, United States",72003
"Aguadilla Municipio, Puerto Rico, United States",72005
"Aguas Buenas Municipio, Puerto Rico, United States",72007
"Aibonito Municipio, Puerto Rico, United States",72009
"Añasco Municipio, Puerto Rico, United States",72011
"Arecibo Municipio, Puerto Rico, United States",72013
"Arroyo Municipio, Puerto Rico, United States",72015
"Barceloneta Municipio, Puerto Rico, United States",72017
"Barranquitas Municipio, Puerto Rico, United States",72019
"Bayamón Municipio, Puerto Rico, United States",72021
"Cabo Rojo Municipio, Puerto Rico, United States",72023
"Caguas Municipio, Puerto Rico, United States",72025
"Camuy Municipio, Puerto Rico, United States",72027
"Canóvanas Municipio, Puerto Rico, United States",72029
"Carolina Municipio, Puerto Rico, United States",72031
"Cataño Municipio, Puerto Rico, United States",72033
"Cayey Municipio, Puerto Rico, United States",72035
"Ceiba Municipio, Puerto Rico, United States",72037
"Ciales Municipio, Puerto Rico, United States",72039
"Cidra Municipio, Puerto Rico, United States",72041
"Coamo Municipio, Puerto Rico, United States",72043
"Comerío Municipio, Puerto Rico, United States",72045
"Corozal Municipio, Puerto Rico, United States",72047
"Culebra Municipio, Puerto Rico, United States",72049
"Dorado Municipio, Puerto Rico, United States",72051
"Fajardo Municipio, Puerto Rico, United States",72053
"Florida Municipio, Puerto Rico, United States",72054
"Guánica Municipio, Puerto Rico, United States",72055
"Guayama Municipio, Puerto Rico, United States",72057
"Guayanilla Municipio, Puerto Rico, United States",72059
"Guaynabo Municipio, Puerto Rico, United States",72061
"Gurabo Municipio, Puerto Rico, United States",72063
"Hatillo Municipio, Puerto Rico, United States",72065
"Hormigueros Municipio, Puerto Rico, United States",72067
"Humacao Municipio, Puerto Rico, United States",72069
"Isabela Municipio, Puerto Rico, United States",72071
"Jayuya Municipio, Puerto Rico, United States",72073
"Juana Díaz Municipio, Puerto Rico, United States",72075
"Juncos Municipio, Puerto Rico, United States",72077
"Lajas Municipio, Puerto Rico, United States",72079
"Lares Municipio, Puerto Rico, United States",72081
"Las Marías Municipio, Puerto Rico, United States",72083
"Las Piedras Municipio, Puerto Rico, United States",72085
"Loíza Municipio, Puerto Rico, United States",72087
"Luquillo Municipio, Puerto Rico, United States",72089
"Manatí Municipio, Puerto Rico, United States",72091
"Maricao Municipio, Puerto Rico, United States",72093
"Maunabo Municipio, Puerto Rico, United States",72095
"Mayagüez Municipio, Puerto Rico, United States",72097
"Moca Municipio, Puerto Rico, United States",72099
"Morovis Municipio, Puerto Rico, United States",72101
"Naguabo Municipio, Puerto Rico, United States",72103
"Naranjito Municipio, Puerto Rico, United States",72105
"Orocovis Municipio, Puerto Rico, United States",72107
"Patillas Municipio, Puerto Rico, United States",72109
"Peñuelas Municipio, Puerto Rico, United States",72111
"Ponce Municipio, Puerto Rico, United States",72113
"Quebradillas Municipio, Puerto Rico, United States",72115
"Rincón Municipio, Puerto Rico, United States",72117
"Río Grande Municipio, Puerto Rico, United States",72119
"Sabana Grande Municipio, Puerto Rico, United States",72121
"Salinas Municipio, Puerto Rico, United States",72123
"San Germán Municipio, Puerto Rico, United States",72125
"San Juan Municipio, Puerto Rico, United States",72127
"San Lorenzo Municipio, Puerto Rico, United States",72129
"San Sebastián Municipio, Puerto Rico, United States",72131
"Santa Isabel Municipio, Puerto Rico, United States",72133
"Toa Alta Municipio, Puerto Rico, United States",72135
"Toa Baja Municipio, Puerto Rico, United States",72137
"Trujillo Alto Municipio, Puerto Rico, United States",72139
"Utuado Municipio, Puerto Rico, United States",72141
"Vega Alta Municipio, Puerto Rico, United States",72143
"Vega Baja Municipio, Puerto Rico, United States",72145
"Vieques Municipio, Puerto Rico, United States",72147
"Villalba Municipio, Puerto Rico, United States",72149
"Yabucoa Municipio, Puerto Rico, United States",72151
"Yauco Municipio, Puerto Rico, United States",72153
"Bristol County, Rhode Island, United States",44001
"Kent County, Rhode Island, United States",44003
"Newport County, Rhode Island, United States",44005
"Providence County, Rhode Island, United States",44007
"Washington County, Rhode Island, United States",44009
"Abbeville County, South Carolina, United States",45001
"Aiken County, South Carolina, United States",45003
"Allendale County, South Carolina, United States",45005
"Anderson County, South Carolina, United States",45007
"Bamberg County, South Carolina, United States",45009
"Barnwell County, South Carolina, United States",45011
"Beaufort County, South Carolina, United States",45013
"Berkeley County, South Carolina, United States",45015
"Calhoun County, South Carolina, United States",45017
"Charleston County, South Carolina, United States",45019
"Cherokee County, South Carolina, United States",45021
"Chester County, South Carolina, United States",45023
"Chesterfield County, South Carolina, United States",45025
"Clarendon County, South Carolina, United States",45027
"Colleton County, South Carolina, United States",45029
"Darlington County, South Carolina, United States",45031
"Dillon County, South Carolina, United States",45033
"Dorchester County, South Carolina, United States",45035
"Edgefield County, South Carolina, United States",45037
"Fairfield County, South Carolina, United States",45039
"Florence County, South Carolina, United States",45041
"Georgetown County, South Carolina, United States",45043
"Greenville County, South Carolina, United States",45045
"Greenwood County, South Carolina, United States",45047
"Hampton County, South Carolina, United States",45049
"Horry County, South Carolina, United States",45051
"Jasper County, South Carolina, United States",45053
"Kershaw County, South Carolina, United States",45055
"Lancaster County, South Carolina, United States",45057
"Laurens County, South Carolina, United States",45059
"Lee County, South Carolina, United States",45061
"Lexington County, South Carolina, United States",45063
"McCormick County, South Carolina, United States",45065
"Marion County, South Carolina, United States",45067
"Marlboro County, South Carolina, United States",45069
"Newberry County, South Carolina, United States",45071
"Oconee County, South Carolina, United States",45073
"Orangeburg County, South Carolina, United States",45075
"Pickens County, South Carolina, United States",45077
"Richland County, South Carolina, United States",45079
"Saluda County, South Carolina, United States",45081
"Spartanburg County, South Carolina, United States",45083
"Sumter County, South Carolina, United States",45085
"Union County, South Carolina, United States",45087
"Williamsburg County, South Carolina, United States",45089
"York County, South Carolina, United States",45091
"Aurora County, South Dakota, United States",46003
"Beadle County, South Dakota, United States",46005
"Bennett County, South Dakota, United States",46007
"Bon Homme County, South Dakota, United States",46009
"Brookings County, South Dakota, United States",46011
"Brown County, South Dakota, United States",46013
"Brule County, South Dakota, United States",46015
"Buffalo County, South Dakota, United States",46017
"Butte County, South Dakota, United States",46019
"Campbell County, South Dakota, United States",46021
"Charles Mix County, South Dakota, United States",46023
"Clark County, South Dakota, United States",46025
"Clay County, South Dakota, United States",46027
"Codington County, South Dakota, United States",46029
"Corson County, South Dakota, United States",46031
"Custer County, South Dakota, United States",46033
"Davison County, South Dakota, United States",46035
"Day County, South Dakota, United States",46037
"Deuel County, South Dakota, United States",46039
"Dewey County, South Dakota, United States",46041
"Douglas County, South Dakota, United States",46043
"Edmunds County, South Dakota, United States",46045
"Fall River County, South Dakota, United States",46047
"Faulk County, South Dakota, United States",46049
"Grant County, South Dakota, United States",46051
"Gregory County, South Dakota, United States",46053
"Haakon County, South Dakota, United States",46055
"Hamlin County, South Dakota, United States",46057
"Hand County, South Dakota, United States",46059
"Hanson County, South Dakota, United States",46061
"Harding County, South Dakota, United States",46063
"Hughes County, South Dakota, United States",46065
"Hutchinson County, South Dakota, United States",46067
"Hyde County, South Dakota, United States",46069
"Jackson County, South Dakota, United States",46071
"Jerauld County, South Dakota, United States",46073
"Jones County, South Dakota, United States",46075
"Kingsbury County, South Dakota, United States",46077
"Lake County, South Dakota, United States",46079
"Lawrence County, South Dakota, United States",46081
"Lincoln County, South Dakota, United States",46083
"Lyman County, South Dakota, United States",46085
"McCook County, South Dakota, United States",46087
"McPherson County, South Dakota, United States",46089
"Marshall County, South Dakota, United States",46091
"Meade County, South Dakota, United States",46093
"Mellette County, South Dakota, United States",46095
"Miner County, South Dakota, United States",46097
"Minnehaha County, South Dakota, United States",46099
"Moody County, South Dakota, United States",46101
"Oglala Lakota County, South Dakota, United States",46102
"Pennington County, South Dakota, United States",46103
"Perkins County, South Dakota, United States",46105
"Potter County, South Dakota, United States",46107
"Roberts County, South Dakota, United States",46109
"Sanborn County, South Dakota, United States",46111
"Spink County, South Dakota, United States",46115
"Stanley County, South Dakota, United States",46117
"Sully County, South Dakota, United States",46119
"Todd County, South Dakota, United States",46121
"Tripp County, South Dakota, United States",46123
"Turner County, South Dakota, United States",46125
"Union County, South Dakota, United States",46127
"Walworth County, South Dakota, United States",46129
"Yankton County, South Dakota, United States",46135
"Ziebach County, South Dakota, United States",46137
"Anderson County, Tennessee, United States",47001
"Bedford County, Tennessee, United States",47003
"Benton County, Tennessee, United States",47005
"Bledsoe County, Tennessee, United States",47007
"Blount County, Tennessee, United States",47009
"Bradley County, Tennessee, United States",47011
"Campbell County, Tennessee, United States",47013
"Cannon County, Tennessee, United States",47015
"Carroll County, Tennessee, United States",47017
"Carter County, Tennessee, United States",47019
"Cheatham County, Tennessee, United States",47021
"Chester County, Tennessee, United States",47023
"Claiborne County, Tennessee, United States",47025
"Clay County, Tennessee, United States",47027
"Cocke County, Tennessee, United States",47029
"Coffee County, Tennessee, United States",47031
"Crockett County, Tennessee, United States",47033
"Cumberland County, Tennessee, United States",47035
"Davidson County, Tennessee, United States",47037
"Decatur County, Tennessee, United States",47039
"DeKalb County, Tennessee, United States",47041
"Dickson County, Tennessee, United States",47043
"Dyer County, Tennessee, United States",47045
"Fayette County, Tennessee, United States",47047
"Fentress County, Tennessee, United States",47049
"Franklin County, Tennessee, United States",47051
"Gibson County, Tennessee, United States",47053
"Giles County, Tennessee, United States",47055
"Grainger County, Tennessee, United States",47057
"Greene County, Tennessee, United States",47059
"Grundy County, Tennessee, United States",47061
"Hamblen County, Tennessee, United States",47063
"Hamilton County, Tennessee, United States",47065
"Hancock County, Tennessee, United States",47067
"Hardeman County, Tennessee, United States",47069
"Hardin County, Tennessee, United States",47071
"Hawkins County, Tennessee, United States",47073
"Haywood County, Tennessee, United States",47075
"Henderson County, Tennessee, United States",47077
"Henry County, Tennessee, United States",47079
"Hickman County, Tennessee, United States",47081
"Houston County, Tennessee, United States",47083
"Humphreys County, Tennessee, United States",47085
"Jackson County, Tennessee, United States",47087
"Jefferson County, Tennessee, United States",47089
"Johnson County, Tennessee, United States",47091
"Knox County, Tennessee, United States",47093
"Lake County, Tennessee, United States",47095
"Lauderdale County, Tennessee, United States",47097
"Lawrence County, Tennessee, United States",47099
"Lewis County, Tennessee, United States",47101
"Lincoln County, Tennessee, United States",47103
"Loudon County, Tennessee, United States",47105
"McMinn County, Tennessee, United States",47107
"McNairy County, Tennessee, United States",47109
"Macon County, Tennessee, United States",47111
"Madison County, Tennessee, United States",47113
"Marion County, Tennessee, United States",47115
"Marshall County, Tennessee, United States",47117
"Maury County, Tennessee, United States",47119
"Meigs County, Tennessee, United States",47121
"Monroe County, Tennessee, United States",47123
"Montgomery County, Tennessee, United States",47125
"Moore County, Tennessee, United States",47127
"Morgan County, Tennessee, United States",47129
"Obion County, Tennessee, United States",47131
"Overton County, Tennessee, United States",47133
"Perry County, Tennessee, United States",47135
"Pickett County, Tennessee, United States",47137
"Polk County, Tennessee, United States",47139
"Putnam County, Tennessee, United States",47141
"Rhea County, Tennessee, United States",47143
"Roane County, Tennessee, United States",47145
"Robertson County, Tennessee, United States",47147
"Rutherford County, Tennessee, United States",47149
"Scott County, Tennessee, United States",47151
"Sequatchie County, Tennessee, United States",47153
"Sevier County, Tennessee, United States",47155
"Shelby County, Tennessee, United States",47157
"Smith County, Tennessee, United States",47159
"Stewart County, Tennessee, United States",47161
"Sullivan County, Tennessee, United States",47163
"Sumner County, Tennessee, United States",47165
"Tipton County, Tennessee, United States",47167
"Trousdale County, Tennessee, United States",47169
"Unicoi County, Tennessee, United States",47171
"Union County, Tennessee, United States",47173
"Van Buren County, Tennessee, United States",47175
"Warren County, Tennessee, United States",47177
"Washington County, Tennessee, United States",47179
"Wayne County, Tennessee, United States",47181
"Weakley County, Tennessee, United States",47183
"White County, Tennessee, United States",47185
"Williamson County, Tennessee, United States",47187
"Wilson County, Tennessee, United States",47189
"Anderson County, Texas, United States",48001
"Andrews County, Texas, United States",48003
"Angelina County, Texas, United States",48005
"Aransas County, Texas, United States",48007
"Archer County, Texas, United States",48009
"Armstrong County, Texas, United States",48011
"Atascosa County, Texas, United States",48013
"Austin County, Texas, United States",48015
"Bailey County, Texas, United States",48017
"Bandera County, Texas, United States",48019
"Bastrop County, Texas, United States",48021
"Baylor County, Texas, United States",48023
"Bee County, Texas, United States",48025
"Bell County, Texas, United States",48027
"Bexar County, Texas, United States",48029
"Blanco County, Texas, United States",48031
"Borden County, Texas, United States",48033
"Bosque County, Texas, United States",48035
"Bowie County, Texas, United States",48037
"Brazoria County, Texas, United States",48039
"Brazos County, Texas, United States",48041
"Brewster County, Texas, United States",48043
"Briscoe County, Texas, United States",48045
"Brooks County, Texas, United States",48047
"Brown County, Texas, United States",48049
"Burleson County, Texas, United States",48051
"Burnet County, Texas, United States",48053
"Caldwell County, Texas, United States",48055
"Calhoun County, Texas, United States",48057
"Callahan County, Texas, United States",48059
"Cameron County, Texas, United States",48061
"Camp County, Texas, United States",48063
"Carson County, Texas, United States",48065
"Cass County, Texas, United States",48067
"Castro County, Texas, United States",48069
"Chambers County, Texas, United States",48071
"Cherokee County, Texas, United States",48073
"Childress County, Texas, United States",48075
"Clay County, Texas, United States",48077
"Cochran County, Texas, United States",48079
"Coke County, Texas, United States",48081
"Coleman County, Texas, United States",48083
"Collin County, Texas, United States",48085
"Collingsworth County, Texas, United States",48087
"Colorado County, Texas, United States",48089
"Comal County, Texas, United States",48091
"Comanche County, Texas, United States",48093
"Concho County, Texas, United States",48095
"Cooke County, Texas, United States",48097
"Coryell County, Texas, United States",48099
"Cottle County, Texas, United States",48101
"Crane County, Texas, United States",48103
"Crockett County, Texas, United States",48105
"Crosby County, Texas, United States",48107
"Culberson County, Texas, United States",48109
"Dallam County, Texas, United States",48111
"Dallas County, Texas, United States",48113
"Dawson County, Texas, United States",48115
"Deaf Smith County, Texas, United States",48117
"Delta County, Texas, United States",48119
"Denton County, Texas, United States",48121
"DeWitt County, Texas, United States",48123
"Dickens County, Texas, United States",48125
"Dimmit County, Texas, United States",48127
"Donley County, Texas, United States",48129
"Duval County, Texas, United States",48131
"Eastland County, Texas, United States",48133
"Ector County, Texas, United States",48135
"Edwards County, Texas, United States",48137
"Ellis County, Texas, United States",48139
"El Paso County, Texas, United States",48141
"Erath County, Texas, United States",48143
"Falls County, Texas, United States",48145
"Fannin County, Texas, United States",48147
"Fayette County, Texas, United States",48149
"Fisher County, Texas, United States",48151
"Floyd County, Texas, United States",48153
"Foard County, Texas, United States",48155
"Fort Bend County, Texas, United States",48157
"Franklin County, Texas, United States",48159
"Freestone County, Texas, United States",48161
"Frio County, Texas, United States",48163
"Gaines County, Texas, United States",48165
"Galveston County, Texas, United States",48167
"Garza County, Texas, United States",48169
"Gillespie County, Texas, United States",48171
"Glasscock County, Texas, United States",48173
"Goliad County, Texas, United States",48175
"Gonzales County, Texas, United States",48177
"Gray County, Texas, United States",48179
"Grayson County, Texas, United States",48181
"Gregg County, Texas, United States",48183
"Grimes County, Texas, United States",48185
"Guadalupe County, Texas, United States",48187
"Hale County, Texas, United States",48189
"Hall County, Texas, United States",48191
"Hamilton County, Texas, United States",48193
"Hansford County, Texas, United States",48195
"Hardeman County, Texas, United States",48197
"Hardin County, Texas, United States",48199
"Harris County, Texas, United States",48201
"Harrison County, Texas, United States",48203
"Hartley County, Texas, United States",48205
"Haskell County, Texas, United States",48207
"Hays County, Texas, United States",48209
"Hemphill County, Texas, United States",48211
"Henderson County, Texas, United States",48213
"Hidalgo County, Texas, United States",48215
"Hill County, Texas, United States",48217
"Hockley County, Texas, United States",48219
"Hood County, Texas, United States",48221
"Hopkins County, Texas, United States",48223
"Houston County, Texas, United States",48225
"Howard County, Texas, United States",48227
"Hudspeth County, Texas, United States",48229
"Hunt County, Texas, United States",48231
"Hutchinson County, Texas, United States",48233
"Irion County, Texas, United States",48235
"Jack County, Texas, United States",48237
"Jackson County, Texas, United States",48239
"Jasper County, Texas, United States",48241
"Jeff Davis County, Texas, United States",48243
"Jefferson County, Texas, United States",48245
"Jim Hogg County, Texas, United States",48247
"Jim Wells County, Texas, United States",48249
"Johnson County, Texas, United States",48251
"Jones County, Texas, United States",48253
"Karnes County, Texas, United States",48255
"Kaufman County, Texas, United States",48257
"Kendall County, Texas, United States",48259
"Kenedy County, Texas, United States",48261
"Kent County, Texas, United States",48263
"Kerr County, Texas, United States",48265
"Kimble County, Texas, United States",48267
"King County, Texas, United States",48269
"Kinney County, Texas, United States",48271
"Kleberg County, Texas, United States",48273
"Knox County, Texas, United States",48275
"Lamar County, Texas, United States",48277
"Lamb County, Texas, United States",48279
"Lampasas County, Texas, United States",48281
"La Salle County, Texas, United States",48283
"Lavaca County, Texas, United States",48285
"Lee County, Texas, United States",48287
"Leon County, Texas, United States",48289
"Liberty County, Texas, United States",48291
"Limestone County, Texas, United States",48293
"Lipscomb County, Texas, United States",48295
"Live Oak County, Texas, United States",48297
"Llano County, Texas, United States",48299
"Loving County, Texas, United States",48301
"Lubbock County, Texas, United States",48303
"Lynn County, Texas, United States",48305
"McCulloch County, Texas, United States",48307
"McLennan County, Texas, United States",48309
"McMullen County, Texas, United States",48311
"Madison County, Texas, United States",48313
"Marion County, Texas, United States",48315
"Martin County, Texas, United States",48317
"Mason County, Texas, United States",48319
"Matagorda County, Texas, United States",48321
"Maverick County, Texas, United States",48323
"Medina County, Texas, United States",48325
"Menard County, Texas, United States",48327
"Midland County, Texas, United States",48329
"Milam County, Texas, United States",48331
"Mills County, Texas, United States",48333
"Mitchell County, Texas, United States",48335
"Montague County, Texas, United States",48337
"Montgomery County, Texas, United States",48339
"Moore County, Texas, United States",48341
"Morris County, Texas, United States",48343
"Motley County, Texas, United States",48345
"Nacogdoches County, Texas, United States",48347
"Navarro County, Texas, United States",48349
"Newton County, Texas, United States",48351
"Nolan County, Texas, United States",48353
"Nueces County, Texas, United States",48355
"Ochiltree County, Texas, United States",48357
"Oldham County, Texas, United States",48359
"Orange County, Texas, United States",48361
"Palo Pinto County, Texas, United States",48363
"Panola County, Texas, United States",48365
"Parker County, Texas, United States",48367
"Parmer County, Texas, United States",48369
"Pecos County, Texas, United States",48371
"Polk County, Texas, United States",48373
"Potter County, Texas, United States",48375
"Presidio County, Texas, United States",48377
"Rains County, Texas, United States",48379
"Randall County, Texas, United States",48381
"Reagan County, Texas, United States",48383
"Real County, Texas, United States",48385
"Red River County, Texas, United States",48387
"Reeves County, Texas, United States",48389
"Refugio County, Texas, United States",48391
"Roberts County, Texas, United States",48393
"Robertson County, Texas, United States",48395
"Rockwall County, Texas, United States",48397
"Runnels County, Texas, United States",48399
"Rusk County, Texas, United States",48401
"Sabine County, Texas, United States",48403
"San Augustine County, Texas, United States",48405
"San Jacinto County, Texas, United States",48407
"San Patricio County, Texas, United States",48409
"San Saba County, Texas, United States",48411
"Schleicher County, Texas, United States",48413
"Scurry County, Texas, United States",48415
"Shackelford County, Texas, United States",48417
"Shelby County, Texas, United States",48419
"Sherman County, Texas, United States",48421
"Smith County, Texas, United States",48423
"Somervell County, Texas, United States",48425
"Starr County, Texas, United States",48427
"Stephens County, Texas, United States",48429
"Sterling County, Texas, United States",48431
"Stonewall County, Texas, United States",48433
"Sutton County, Texas, United States",48435
"Swisher County, Texas, United States",48437
"Tarrant County, Texas, United States",48439
"Taylor County, Texas, United States",48441
"Terrell County, Texas, United States",48443
"Terry County, Texas, United States",48445
"Throckmorton County, Texas, United States",48447
"Titus County, Texas, United States",48449
"Tom Green County, Texas, United States",48451
"Travis County, Texas, United States",48453
"Trinity County, Texas, United States",48455
"Tyler County, Texas, United States",48457
"Upshur County, Texas, United States",48459
"Upton County, Texas, United States",48461
"Uvalde County, Texas, United States",48463
"Val Verde County, Texas, United States",48465
"Van Zandt County, Texas, United States",48467
"Victoria County, Texas, United States",48469
"Walker County, Texas, United States",48471
"Waller County, Texas, United States",48473
"Ward County, Texas, United States",48475
"Washington County, Texas, United States",48477
"Webb County, Texas, United States",48479
"Wharton County, Texas, United States",48481
"Wheeler County, Texas, United States",48483
"Wichita County, Texas, United States",48485
"Wilbarger County, Texas, United States",48487
"Willacy County, Texas, United States",48489
"Williamson County, Texas, United States",48491
"Wilson County, Texas, United States",48493
"Winkler County, Texas, United States",48495
"Wise County, Texas, United States",48497
"Wood County, Texas, United States",48499
"Yoakum County, Texas, United States",48501
"Young County, Texas, United States",48503
"Zapata County, Texas, United States",48505
"Zavala County, Texas, United States",48507
"Beaver County, Utah, United States",49001
"Box Elder County, Utah, United States",49003
"Cache County, Utah, United States",49005
"Carbon County, Utah, United States",49007
"Daggett County, Utah, United States",49009
"Davis County, Utah, United States",49011
"Duchesne County, Utah, United States",49013
"Emery County, Utah, United States",49015
"Garfield County, Utah, United States",49017
"Grand County, Utah, United States",49019
"Iron County, Utah, United States",49021
"Juab County, Utah, United States",49023
"Kane County, Utah, United States",49025
"Millard County, Utah, United States",49027
"Morgan County, Utah, United States",49029
"Piute County, Utah, United States",49031
"Rich County, Utah, United States",49033
"Salt Lake County, Utah, United States",49035
"San Juan County, Utah, United States",49037
"Sanpete County, Utah, United States",49039
"Sevier County, Utah, United States",49041
"Summit County, Utah, United States",49043
"Tooele County, Utah, United States",49045
"Uintah County, Utah, United States",49047
"Utah County, Utah, United States",49049
"Wasatch County, Utah, United States",49051
"Washington County, Utah, United States",49053
"Wayne County, Utah, United States",49055
"Weber County, Utah, United States",49057
"Accomack County, Virginia, United States",51001
"Albemarle County, Virginia, United States",51003
"Alleghany County, Virginia, United States",51005
"Amelia County, Virginia, United States",51007
"Amherst County, Virginia, United States",51009
"Appomattox County, Virginia, United States",51011
"Arlington County, Virginia, United States",51013
"Augusta County, Virginia, United States",51015
"Bath County, Virginia, United States",51017
"Bedford County, Virginia, United States",51019
"Bland County, Virginia, United States",51021
"Botetourt County, Virginia, United States",51023
"Brunswick County, Virginia, United States",51025
"Buchanan County, Virginia, United States",51027
"Buckingham County, Virginia, United States",51029
"Campbell County, Virginia, United States",51031
"Caroline County, Virginia, United States",51033
"Carroll County, Virginia, United States",51035
"Charles City County, Virginia, United States",51036
"Charlotte County, Virginia, United States",51037
"Chesterfield County, Virginia, United States",51041
"Clarke County, Virginia, United States",51043
"Craig County, Virginia, United States",51045
"Culpeper County, Virginia, United States",51047
"Cumberland County, Virginia, United States",51049
"Dickenson County, Virginia, United States",51051
"Dinwiddie County, Virginia, United States",51053
"Essex County, Virginia, United States",51057
"Fairfax County, Virginia, United States",51059
"Fauquier County, Virginia, United States",51061
"Floyd County, Virginia, United States",51063
"Fluvanna County, Virginia, United States",51065
"Franklin County, Virginia, United States",51067
"Frederick County, Virginia, United States",51069
"Giles County, Virginia, United States",51071
"Gloucester County, Virginia, United States",51073
"Goochland County, Virginia, United States",51075
"Grayson County, Virginia, United States",51077
"Greene County, Virginia, United States",51079
"Greensville County, Virginia, United States",51081
"Halifax County, Virginia, United States",51083
"Hanover County, Virginia, United States",51085
"Henrico County, Virginia, United States",51087
"Henry County, Virginia, United States",51089
"Highland County, Virginia, United States",51091
"Isle of Wight County, Virginia, United States",51093
"James City County, Virginia, United States",51095
"King and Queen County, Virginia, United States",51097
"King George County, Virginia, United States",51099
"King William County, Virginia, United States",51101
"Lancaster County, Virginia, United States",51103
"Lee County, Virginia, United States",51105
"Loudoun County, Virginia, United States",51107
"Louisa County, Virginia, United States",51109
"Lunenburg County, Virginia, United States",51111
"Madison County, Virginia, United States",51113
"Mathews County, Virginia, United States",51115
"Mecklenburg County, Virginia, United States",51117
"Middlesex County, Virginia, United States",51119
"Montgomery County, Virginia, United States",51121
"Nelson County, Virginia, United States",51125
"New Kent County, Virginia, United States",51127
"Northampton County, Virginia, United States",51131
"Northumberland County, Virginia, United States",51133
"Nottoway County, Virginia, United States",51135
"Orange County, Virginia, United States",51137
"Page County, Virginia, United States",51139
"Patrick County, Virginia, United States",51141
"Pittsylvania County, Virginia, United States",51143
"Powhatan County, Virginia, United States",51145
"Prince Edward County, Virginia, United States",51147
"Prince George County, Virginia, United States",51149
"Prince William County, Virginia, United States",51153
"Pulaski County, Virginia, United States",51155
"Rappahannock County, Virginia, United States",51157
"Richmond County, Virginia, United States",51159
"Roanoke County, Virginia, United States",51161
"Rockbridge County, Virginia, United States",51163
"Rockingham County, Virginia, United States",51165
"Russell County, Virginia, United States",51167
"Scott County, Virginia, United States",51169
"Shenandoah County, Virginia, United States",51171
"Smyth County, Virginia, United States",51173
"Southampton County, Virginia, United States",51175
"Spotsylvania County, Virginia, United States",51177
"Stafford County, Virginia, United States",51179
"Surry County, Virginia, United States",51181
"Sussex County, Virginia, United States",51183
"Tazewell County, Virginia, United States",51185
"Warren County, Virginia, United States",51187
"Washington County, Virginia, United States",51191
"Westmoreland County, Virginia, United States",51193
"Wise County, Virginia, United States",51195
"Wythe County, Virginia, United States",51197
"York County, Virginia, United States",51199
"Alexandria City, Virginia, United States",51510
"Bristol City, Virginia, United States",51520
"Buena Vista City, Virginia, United States",51530
"Charlottesville City, Virginia, United States",51540
"Chesapeake City, Virginia, United States",51550
"Colonial Heights City, Virginia, United States",51570
"Covington City, Virginia, United States",51580
"Danville City, Virginia, United States",51590
"Emporia City, Virginia, United States",51595
"Fairfax City, Virginia, United States",51600
"Falls Church City, Virginia, United States",51610
"Franklin City, Virginia, United States",51620
"Fredericksburg City, Virginia, United States",51630
"Galax City, Virginia, United States",51640
"Hampton City, Virginia, United States",51650
"Harrisonburg City, Virginia, United States",51660
"Hopewell City, Virginia, United States",51670
"Lexington City, Virginia, United States",51678
"Lynchburg City, Virginia, United States",51680
"Manassas City, Virginia, United States",51683
"Manassas Park City, Virginia, United States",51685
"Martinsville City, Virginia, United States",51690
"Newport News City, Virginia, United States",51700
"Norfolk City, Virginia, United States",51710
"Norton City, Virginia, United States",51720
"Petersburg City, Virginia, United States",51730
"Poquoson City, Virginia, United States",51735
"Portsmouth City, Virginia, United States",51740
"Radford City, Virginia, United States",51750
"Richmond City, Virginia, United States",51760
"Roanoke City, Virginia, United States",51770
"Salem City, Virginia, United States",51775
"Staunton City, Virginia, United States",51790
